Cuenta,EtiquetaReal,Edad,Genero,#Dependientes,NivelEducacion,EstadoCivil,CategoriaIngreso,CategoriaTarjeta,MesesEnBanco,#Productos,MesInactivoUltAnio,#ContactosUltAnio,CreditoLimite,SaldoGastado,SaldoAbierto,CambioMontoTransaccion,ImporteTransaccionesUltAnio,#TransaccionesUltAnio,Cambio#Transacciones,VelocidadUso
712677633,Attrited Customer,40.9,F,0.6,Uneducated,Divorced,Unknown,Blue,35.8,3.3,2.8,4.9,2828.8,281.796591132686,2547.00340886731,0.517051525473009,2565.6,28.4157203602266,0.479312449400788,-0.020531262947228
719606133,Existing Customer,39.4,M,1.4,Graduate,Single,$60K - $80K,Blue,27.9,4.2,2.4,0.6,5176.5,2451.08229437662,2725.41770562338,0.562758786622348,4913.3,88.3935462635661,0.9672233767304,0.514492974997161
771592458,Existing Customer,46.2,F,2.5,Graduate,Unknown,Less than $40K,Blue,35.7,4.3,2.8,2.9,1569,1491.07631769539,77.9236823046101,0.898881437241353,5070.7,83.2896379768149,0.91966779157474,0.620854197537366
778932633,Existing Customer,58.7,F,1.6,Graduate,Married,Less than $40K,Blue,36.5,6.5,2.3,1.5,1216,1506.90676238315,-290.90676238315,0.680862941418249,5154.2,83.2783363657439,0.792358884955725,0.642186221228818
720777558,Existing Customer,48.2,F,2.2,Graduate,Single,Less than $40K,Blue,40.5,7,1.1,2.8,3227.7,1686.69847601541,1541.00152398459,0.687848497641561,4379.2,81.2123950678647,0.840851043215341,0.738214668239042
816841083,Existing Customer,55.9,F,4.8,College,Married,Less than $40K,Blue,49.9,3,3.1,0.9,2788.4,1447.30479372537,1341.09520627463,1.01176299825235,4632.2,85.4152997390389,0.518462865828988,0.687200270525204
778849908,Existing Customer,60,F,0.4,Doctorate,Married,Less than $40K,Blue,38.1,3.8,2.9,2,2592.3,3018.12626279227,-425.82626279227,0.549401105043147,4805.3,85.0175017718551,0.66138593266981,0.866388038295364
721253508,Existing Customer,37.2,M,5,High School,Married,$80K - $120K,Blue,32,6.3,3.7,1,10113.4,2275.91320839209,7837.48679160791,0.91532565346856,4901.8,89.319746471233,0.793044824239599,0.250482307069556
708176208,Existing Customer,45.8,F,1,Graduate,Married,$40K - $60K,Blue,40,5.5,3.1,0.2,6872.1,577.546610058373,6294.55338994163,0.724273167056399,4083.8,79.2724342365546,0.762584812662345,-0.093169273042547
772415808,Existing Customer,46.8,F,3.4,Post-Graduate,Married,$40K - $60K,Blue,36.2,2.7,2.4,0.7,3394.4,347.414124811377,3046.98587518862,1.14866868671328,4166.3,76.8849552389087,0.732145438265492,0.204922160971859
712732908,Existing Customer,33.9,M,5.1,Graduate,Married,$80K - $120K,Blue,33,3.6,2.4,0.5,1771.3,1814.31741576691,-43.0174157669101,0.785368819467646,3854.5,88.9261903342504,0.894743908875121,0.709635413704046
779302233,Attrited Customer,37.4,F,2.1,Graduate,Single,Less than $40K,Blue,21.6,4.8,1.8,2.4,1927.9,176.445271003706,1751.45472899629,0.76464344863596,2694.2,42.4816613859158,0.598165635882344,0.024550021290641
719592483,Existing Customer,40.6,F,3.2,Graduate,Single,Unknown,Blue,37.3,4.9,6.7,2.3,4930,2120.15566435351,2809.84433564649,0.540739948500738,5100.7,73.803049628354,0.90599889637799,0.59444791098878
710676483,Existing Customer,39.9,F,2,Unknown,Married,Less than $40K,Blue,34.3,5.2,1.7,2.1,5897.3,407.300951341154,5489.99904865885,0.943850268034125,3765.8,74.3855713689969,0.672889753199598,-0.049814483321171
827712108,Existing Customer,44.1,F,3.2,Graduate,Married,Less than $40K,Blue,38.6,5.6,1.5,2.8,2356.8,1730.38631863132,626.41368136868,1.01989663006313,4714.3,78.8480422245263,0.89468169678546,0.623006289090406
720307683,Existing Customer,44,F,3.7,Graduate,Divorced,Less than $40K,Blue,40.7,4.2,2.3,1.3,1756.9,669.228303153026,1087.67169684697,0.602503729199861,4387.5,71.5641560311871,0.559262559121144,0.514868668261922
789419658,Existing Customer,47.4,F,4.9,College,Married,Unknown,Blue,38.6,1,1.2,1,1982.4,1.49575717065932,1980.90424282934,0.806049279005061,4535.7,90.1865162654969,1.15538174025793,-0.050984395168438
715466133,Existing Customer,53,F,0,Doctorate,Married,Unknown,Blue,38.5,3.4,2.2,1.7,2063.2,1579.17550298052,484.02449701948,0.866988391096111,4516.7,79.7246860170625,0.814475933414396,0.469914413751356
717659883,Existing Customer,48.9,F,2,Graduate,Single,Unknown,Blue,35,4.1,2.6,2.6,2746.8,641.677170013596,2105.1228299864,1.22527529087236,3471.7,57.6200584506562,0.857183367599624,0.448024641605225
801783108,Existing Customer,45.3,M,3.3,College,Married,$120K +,Blue,42.7,5.5,2,2.3,1620.5,-104.02221091822,1724.52221091822,0.964948193515191,5113.3,70.4904822418406,0.589954320996879,-0.050333585664424
820648608,Existing Customer,45.3,F,0.8,Post-Graduate,Married,Less than $40K,Blue,39.9,4.5,1.2,2.1,2538.3,1638.09503775272,900.20496224728,0.647982459988867,4358.4,82.6114674478029,0.873555866409704,0.835670270533754
787587033,Existing Customer,42.1,F,5.1,Graduate,Single,Less than $40K,Blue,33.3,1.6,1.1,2.8,3577,1913.78941911869,1663.21058088131,0.649428237536017,4190.2,83.4975062081138,0.567669844226147,0.569735689888747
813967983,Existing Customer,44.8,F,0.7,College,Married,$40K - $60K,Blue,36.4,2,0.9,2.4,1354.5,1208.28898750643,146.21101249357,0.889485520215085,4766.1,73.3571995371275,0.443455982514779,0.549799707577732
789631908,Existing Customer,53.2,M,3.4,High School,Single,$60K - $80K,Blue,46.3,2.4,1.8,2.7,2722.4,1832.12733870582,890.27266129418,0.869044382079977,4987.6,87.9346656541532,0.844068277097173,0.608410181708465
767958933,Existing Customer,39,M,5.1,College,Married,$40K - $60K,Silver,33.7,2.1,1.2,0.5,15247.9,954.61438054085,14293.2856194591,0.550350086337493,3928,71.8180314884221,0.870234557669248,0.014002042275438
710752233,Attrited Customer,41.6,F,3.4,High School,Unknown,$40K - $60K,Blue,25.3,2.3,1.2,1.6,4407.2,2797.83988050129,1609.36011949871,0.919909194674569,3033.3,50.1857438280096,0.464905056409923,0.524498081128608
709813008,Existing Customer,42,F,3.7,High School,Unknown,Less than $40K,Blue,38.3,4.6,2.3,0.4,3081.4,3005.19787387926,76.2021261207401,0.875791749166251,4637.3,97.3950731879171,0.796702402421158,0.674562447054312
712562433,Attrited Customer,48.5,F,3.3,Unknown,Married,Less than $40K,Blue,31.7,2.5,2.7,2.8,3780.5,322.247077779731,3458.25292222027,0.481362556726011,2351.4,40.5290916919839,0.562293051614306,-0.08854475258981
711153783,Existing Customer,43.5,F,3.6,Uneducated,Single,Less than $40K,Blue,37.3,6.2,3.9,1,1078.2,851.07491363769,227.12508636231,0.84637204696864,3921.6,71.0252597329868,1.08763989941095,0.431654434820634
718230933,Attrited Customer,47,M,2.6,Graduate,Single,Less than $40K,Blue,31.9,5.2,1.6,2.1,1824.2,1038.46634634182,785.73365365818,0.588875779945847,1115.5,32.1639572668406,0.473998567909733,0.832218073047158
788885133,Existing Customer,57.5,F,2.1,College,Unknown,Less than $40K,Silver,44.2,4.2,1.1,0,12309.3,2413.90804470255,9895.39195529745,0.773556046519863,4085,59.1348206161922,0.733136829475686,0.213384068287404
720959058,Existing Customer,43.5,F,2.5,Unknown,Single,Unknown,Blue,37.2,4.1,3.6,0.5,8169.6,1862.12332441604,6307.47667558396,0.567359184300335,4383.2,64.1894808775615,0.743835862928759,0.313221904319812
789233808,Existing Customer,38.9,F,4.5,Graduate,Married,Unknown,Blue,28.2,4,1.4,1.7,2670.9,1686.98900126884,983.91099873116,0.804574797841444,4422.3,74.1464294801028,1.05571650070707,0.572944357804346
815830083,Existing Customer,50.4,F,3.2,Uneducated,Single,Less than $40K,Blue,46,7.8,2.4,1.5,2227.9,763.416621407037,1464.48337859296,0.480432975336017,4104.4,69.8639515174696,0.815171380943445,0.575117923657925
787529583,Attrited Customer,39.6,F,4,Unknown,Married,$40K - $60K,Blue,34.1,7,3,3.3,1916.3,87.7878987951092,1828.51210120489,0.728460436619169,2730.3,54.0335581557784,0.768809780061891,-0.044671687607951
717446208,Existing Customer,64.5,F,0.6,High School,Single,Less than $40K,Blue,31.5,6.5,1.6,1.3,4318.7,2128.24724176747,2190.45275823253,0.808371461827965,5087.2,63.3970871731309,0.789610594833364,0.548576771486836
717773433,Existing Customer,59.6,F,0.9,Graduate,Married,Less than $40K,Blue,43.6,5.6,0.5,1,3006,6.55811387134668,2999.44188612865,0.517960004256423,5504.8,97.9173464334146,0.658215026994885,0.007132289312061
808527183,Existing Customer,43.6,F,1.9,College,Married,Less than $40K,Blue,43.2,5.7,1.6,1.9,2007.1,814.556946253791,1192.54305374621,0.884838668193184,4382.8,88.465368345206,0.859161052669398,0.680444530085994
778207083,Attrited Customer,53.4,M,6,Uneducated,Single,$80K - $120K,Blue,41.8,4.9,2.2,1.6,12136.7,2295.29609773446,9841.40390226554,0.945810768596331,2129.5,42.4928158812925,0.641006918632067,0.143387447600013
778781508,Attrited Customer,45.5,F,1.4,High School,Married,Unknown,Blue,28.9,4.4,3.3,3.8,8708.3,2066.22046920267,6642.07953079733,0.799395947431953,2720.1,36.4761321072188,0.481197046040771,0.365356918728564
714142158,Existing Customer,57.6,F,1.5,Graduate,Married,Less than $40K,Blue,43.3,0.8,1.9,0.7,2284.7,1281.22979100299,1003.47020899701,0.607507741906191,3596.4,96.0407504495653,0.655804208827153,0.700441067463045
712323183,Existing Customer,39.1,M,3.2,Unknown,Married,$80K - $120K,Blue,19.1,0.6,2.5,1.8,2878.8,-537.275716189949,3416.07571618995,0.907233503102219,3849.7,66.4997050902962,0.837369126735314,0.001378112273511
712130058,Attrited Customer,46.7,F,4.4,Uneducated,Single,Unknown,Blue,36.9,3.6,3.4,3.9,8343.8,648.458371563981,7695.34162843602,0.422500534075133,2544.1,37.2984002848337,0.463002657915194,-0.019690294927478
714060408,Existing Customer,56.1,F,4.8,High School,Single,Unknown,Blue,34.6,2.7,0.4,2.5,3001.8,1408.13143761926,1593.66856238074,0.565966935853464,4308.8,85.843823063347,1.09898969279013,0.574178185955142
812653383,Existing Customer,52.5,F,3,College,Single,$40K - $60K,Blue,47.3,2.8,3,2.3,1265.1,2037.37499287404,-772.27499287404,1.14302343989051,4545,91.5980021563771,0.539023137108481,0.84188477257361
767388783,Existing Customer,44.7,M,3.2,High School,Married,$60K - $80K,Blue,40.4,2.1,3.5,0.1,9825.7,378.988273969671,9446.71172603033,1.02607538119794,4655.8,69.6669443439397,0.725278699228723,-0.056433575828725
719971458,Existing Customer,51.1,M,5.4,Graduate,Single,$80K - $120K,Blue,39,1.4,3.5,2,5344.5,2077.32318460156,3267.17681539844,0.237556311759567,4470.9,75.0942921792415,1.15325074393107,0.195797493085273
778245633,Existing Customer,40.5,F,4.9,Graduate,Single,Unknown,Blue,30.2,4.1,3.6,0.6,1920.6,1339.98050714346,580.61949285654,0.698422182209784,4144.7,71.5646107139642,0.641376160886321,0.700217816129709
711516783,Existing Customer,46.6,F,4.9,Uneducated,Married,$40K - $60K,Blue,32.9,1.8,0.2,0.5,2095,1307.69107222874,787.30892777126,0.706091015609514,5580.9,97.565942387472,0.529438750165277,0.54035571538828
721525758,Existing Customer,42.2,M,4.1,Doctorate,Married,$80K - $120K,Blue,36.1,2.4,1.2,1.1,1775.1,1172.76224000125,602.33775999875,0.643430996494973,4972.2,72.5681632350823,0.60295150822423,0.635578353655651
716249508,Existing Customer,49.8,F,3.6,High School,Married,$40K - $60K,Blue,31.7,2,2.3,2,1380,-333.44081962621,1713.44081962621,0.664446878436083,4359.1,84.9004060304226,1.01362026697011,-0.047521411815321
716953083,Existing Customer,54.5,F,0,Graduate,Married,Unknown,Blue,45.1,2.3,2.7,2.7,1900.7,1015.38463667352,885.31536332648,0.621059065506944,4220.2,83.6426069447597,0.988580144709225,0.612602083476041
711766758,Existing Customer,42.4,F,5.2,Unknown,Married,Less than $40K,Blue,28.5,1.9,1.8,0.3,2094.6,1396.37964628129,698.22035371871,0.848819033662067,4184,69.9997560335692,0.695243560897841,0.709633884537249
719857008,Existing Customer,36.4,F,2.4,Graduate,Single,$40K - $60K,Blue,40.4,3.2,2.8,1.7,2665,2436.54025936888,228.45974063112,0.685677048859008,4654.1,85.2911222259892,0.896863612360128,0.723463577875836
716481408,Existing Customer,37.6,F,3.2,Graduate,Single,Less than $40K,Blue,33.3,2.2,1.3,1.4,1502.4,0.410246972518962,1501.98975302748,0.531329601600879,4682.5,77.5879796435469,0.894107123655998,-0.027718240877727
719112258,Existing Customer,40.5,M,3.5,College,Unknown,$60K - $80K,Blue,35.4,2.1,2,3.8,2556.8,1505.37949159048,1051.42050840952,1.09575189666654,4951.1,77.0154131742002,0.871948314433182,0.63078757554268
710740008,Existing Customer,58.4,M,0.6,Graduate,Unknown,$80K - $120K,Blue,43.3,1.8,0.7,1.5,1458,1208.31085971029,249.68914028971,0.729223659304604,5399.2,78.1100185587014,0.534597656826985,0.532929954273304
716694108,Attrited Customer,40,M,5.2,Uneducated,Married,$120K +,Blue,35.8,0.8,3.5,2.8,4754.9,410.276556188147,4344.62344381185,0.420752000113926,2813.2,53.7748972682605,0.315076576245476,0.107384149266285
719372583,Existing Customer,56.3,M,2.3,Graduate,Single,$120K +,Blue,39.1,2.2,1.9,0.5,16778.2,930.22758011934,15847.9724198807,0.738409974046428,4360.7,96.0904414028926,0.796620958502778,0.010024860685687
715123983,Existing Customer,45.7,F,0.8,College,Single,Less than $40K,Blue,39.4,1.3,1.3,1.4,2807.8,2988.62812783564,-180.82812783564,0.770975070649071,5875.3,76.6476950241084,0.990479708104735,0.663284291814627
716754783,Attrited Customer,40.5,M,4.8,High School,Married,$120K +,Blue,26,2.4,1.8,3.2,17456.1,1087.20790258618,16368.8920974138,0.679660004851737,2299.2,50.416610592334,0.326930252185608,0.094901510219448
718566858,Existing Customer,48.9,F,3.7,College,Single,Less than $40K,Blue,32.1,3.8,2.4,1.2,1201.8,-117.582716103749,1319.38271610375,0.690597407148228,4843,78.3173868962576,0.798714398042267,-0.048582823646836
818729208,Existing Customer,52.6,M,1.5,Graduate,Married,$60K - $80K,Blue,44.4,4.6,4,3.2,7788.9,379.860369299631,7409.03963070037,1.00517769751171,4746.9,83.6127266869869,0.426232646936553,0.100605794417206
715358283,Existing Customer,59.4,F,3.3,Uneducated,Married,Less than $40K,Blue,48.2,0.5,2.3,2.2,2662,1530.48563109021,1131.51436890979,1.10186961774286,4569.3,76.0119089183118,0.935300285137243,0.45454679682306
713929533,Attrited Customer,38.5,F,2.4,College,Married,Less than $40K,Blue,31.2,2,2.7,2.1,1853.7,102.886429901501,1750.8135700985,0.264824789618807,1965.9,49.25774465641,0.426910399112659,-0.020688417953361
720766908,Attrited Customer,39.7,F,1.3,Uneducated,Single,Less than $40K,Blue,23.1,1.7,1.1,2.2,2601.4,191.889617057413,2409.51038294259,0.736204770756572,2721.3,30.5309557684412,0.194702597976493,-0.038966732978641
718133733,Existing Customer,43.1,F,5.9,Post-Graduate,Unknown,Less than $40K,Blue,37.6,2.4,1.6,1.7,6953.8,1120.09538201378,5833.70461798622,0.81553301578688,3892.2,73.6967861854353,0.667659339980395,0.118022624881549
720823458,Existing Customer,62,F,0.1,Unknown,Married,Less than $40K,Blue,44.1,2.4,5.5,2.9,5376,1583.44072384934,3792.55927615066,1.03795964466868,4414.1,84.0728856401405,0.855309738252535,0.323673893933005
807604233,Existing Customer,51.5,M,2.8,Graduate,Married,$80K - $120K,Blue,44.5,3,2.9,2.3,10710.2,2638.13959671861,8072.06040328139,1.22755231066726,5221.3,82.0908730173284,0.795991014372812,0.2657613987909
779642733,Existing Customer,42.4,F,5.3,Unknown,Married,Less than $40K,Blue,20.2,4.7,0.8,2,3087.4,2033.23168131814,1054.16831868186,0.761973490293303,4754,70.1415436191184,0.767443979079736,0.704298228880703
771735933,Existing Customer,45.3,M,1.7,High School,Married,$80K - $120K,Blue,39.9,1.8,1,1.5,11216.1,1962.41518225229,9253.68481774771,0.434393366902655,5022.9,87.1101450824358,0.790141514206679,0.217076093807887
711287733,Existing Customer,45.9,M,4.8,Unknown,Married,$40K - $60K,Blue,38.9,1.2,1.2,0.2,4981,1590.84193714666,3390.15806285334,0.883536143789812,4135.1,73.4287290101599,0.568331282412406,0.271766582424826
716741508,Existing Customer,31.8,F,2.7,High School,Married,Less than $40K,Blue,19.2,2.3,0.5,3.3,2566.6,719.307823343071,1847.29217665693,0.838423707643064,4426.4,63.9481740704315,0.664987057770409,0.446171738660372
716299608,Attrited Customer,59,F,4.8,Unknown,Divorced,Less than $40K,Blue,34.9,1.3,1.6,2.9,1185.5,224.47233556365,961.02766443635,0.294933698692176,1975.5,28.9840573519177,0.346541516707532,0.079437855937108
719512983,Attrited Customer,44.4,F,4.5,Graduate,Single,Less than $40K,Blue,37.1,5,3.7,6.9,1038.6,-376.996449277873,1415.59644927787,0.807396120493665,2166.1,57.499964934238,0.566244062433327,-0.096979019336035
714923583,Attrited Customer,37.2,F,2.9,Graduate,Unknown,Less than $40K,Blue,37.7,0.7,2.2,1.6,2130,509.428906601555,1620.57109339845,0.264861987285286,1751.8,46.8216982152399,0.708670752850361,-0.003592527990518
721299483,Existing Customer,47.7,M,2,Graduate,Single,$80K - $120K,Blue,32.6,1.2,0.9,0.3,11099.2,1719.80565184935,9379.39434815065,0.565554365375756,4391,75.8797326626193,0.89553078486017,0.206938503853043
709641933,Existing Customer,41.5,F,1.6,Graduate,Married,$40K - $60K,Blue,35,3.8,1.3,1.9,3008.8,1437.22830229556,1571.57169770444,0.538676597218737,4314.8,77.5479088528614,0.591870840687646,0.451795248705245
720719883,Attrited Customer,54.1,F,2.1,Graduate,Single,Unknown,Blue,41,2.6,2.3,2.6,1358.3,114.09967716988,1244.20032283012,0.986529023113774,2571.1,60.4569450256665,0.492163527960558,-0.031581549859502
709810458,Existing Customer,57.4,F,-0.2,Unknown,Single,Less than $40K,Blue,39.9,4.5,2,0.7,1659.4,301.691180709755,1357.70881929025,1.02562590981078,3951.1,67.9319124070188,0.998575817078478,0.529064116612913
719075883,Existing Customer,35.7,F,3.1,High School,Married,$40K - $60K,Blue,31.4,1.4,3.9,2.3,2227.8,1996.50642442679,231.29357557321,0.305851332580418,4109.3,67.180130892487,0.731400700146546,0.905620628069408
806914158,Attrited Customer,37.6,F,6,Graduate,Married,$40K - $60K,Blue,33.9,5.4,2.5,1.3,4505.5,-1.21091669909106,4506.71091669909,0.851375864004875,2147.7,40.2486181851096,0.536164101923838,0.002755744421972
812671758,Attrited Customer,47,F,5.3,Doctorate,Married,Unknown,Blue,37.6,3.7,4.1,3.5,3907,2386.86204984392,1520.13795015608,0.716431231433562,2631.8,37.5459501780322,0.393601865212258,0.501917992485641
772111083,Existing Customer,52.9,M,0.5,High School,Married,$80K - $120K,Blue,36.4,2.1,2.8,2.6,5109.8,1091.69877219533,4018.10122780467,0.510062444633581,4401.3,74.1955056102208,0.777629863727129,0.262083708509458
817288458,Existing Customer,33.6,F,1.1,Graduate,Single,Less than $40K,Blue,21.4,2.9,1.2,2.6,5621.7,2301.8755861123,3319.8244138877,0.931132694811313,5569.8,77.0880505531287,0.592854883162447,0.361052252730558
716443608,Existing Customer,45.2,F,1.7,Unknown,Unknown,Less than $40K,Blue,32.9,2.8,3,0.4,7754.3,809.659609335336,6944.64039066467,0.726995011906636,4313.1,82.813387697364,0.626061775192028,0.137418269474908
736893108,Existing Customer,31.5,F,3,Doctorate,Single,Less than $40K,Blue,26.9,1.8,4,1.7,1319.1,-56.2606998610421,1375.36069986104,0.699246403352238,4225.8,83.0065851209092,0.747346119750672,-0.038376532103045
798045708,Existing Customer,42.5,F,5.3,Graduate,Married,$40K - $60K,Blue,35.2,2.7,1.4,0.2,7156.9,226.729643428189,6930.17035657181,0.443252383292792,4349.7,82.707413935863,1.05688946955739,-0.091411536158181
717231558,Existing Customer,51.1,F,5.4,Graduate,Married,Less than $40K,Blue,47.6,1.1,2,2.3,3338.4,1011.0405463838,2327.3594536162,1.10635184589501,5030,75.2940582189166,1.10747815814641,0.491244235727486
715516458,Attrited Customer,42.8,F,-0.6,High School,Married,$40K - $60K,Blue,39.1,5.8,3.9,2.1,2629.2,1912.2653166529,716.9346833471,0.725312174583526,2407.5,49.6500814305906,0.597530035089741,0.825579237904147
716229108,Existing Customer,57.1,F,4.6,College,Divorced,Less than $40K,Blue,41.5,2.9,2.9,3.2,3573.9,2396.26216546347,1177.63783453653,0.742121845245397,4684.9,86.826342055991,0.447845799314084,0.773776272541627
816129258,Existing Customer,36.4,F,2.5,Post-Graduate,Single,Less than $40K,Blue,33.5,3.7,3.8,3.4,2926.7,1698.34369552214,1228.35630447786,0.972853256339605,5103.8,67.3203606396391,0.448011137288246,0.797392007334449
808903308,Attrited Customer,56.4,F,1.1,Unknown,Married,$40K - $60K,Blue,47.5,5.9,3.4,5.2,2948,-411.887439900388,3359.88743990039,0.783850890866941,2405.9,32.7386904862254,0.359649342854464,-0.06178778940733
708761733,Existing Customer,52.9,F,1.1,High School,Married,Unknown,Blue,31.1,2.7,1.4,2,8253.2,1148.86922766112,7104.33077233888,0.575671398105856,4369.4,67.4558471161971,0.710379759356712,0.197808101553278
714600258,Existing Customer,47.7,M,1,Post-Graduate,Married,$60K - $80K,Blue,37.1,1.3,1.4,1.8,5502.1,2416.21309476054,3085.88690523946,0.606869442409111,3944.8,68.4397131731938,1.13706261144722,0.281059975464931
823566408,Existing Customer,43,F,2.3,Graduate,Married,Less than $40K,Blue,41.8,2,1.8,0.5,1025.9,-70.1072837186432,1096.00728371864,0.559735321838406,4662.3,92.3769956730534,0.983405688875617,0.002225800716128
708307533,Existing Customer,43.6,M,2.9,Uneducated,Married,$60K - $80K,Blue,30.4,1.5,1.4,3.4,3482.1,-445.661573893628,3927.76157389363,0.57269419499879,3903.7,81.4341355689123,0.954988028230083,-0.00801598149272
820085808,Existing Customer,52.6,F,3.1,Graduate,Married,Less than $40K,Blue,44.2,2.5,0.5,1.6,2445,1087.24575079126,1357.75424920874,0.529296585622888,4953.7,83.6530795722251,0.698199181951953,0.426450876147927
708371733,Existing Customer,42,F,3.1,High School,Married,Less than $40K,Blue,18,0,0.9,2.7,5031.8,43.0340514743364,4988.76594852566,0.93470585552697,4855.1,74.9424820618634,0.686627912793241,0.096268128524627
780277458,Existing Customer,52.4,F,2.3,Graduate,Single,Less than $40K,Blue,34.6,2.6,3,2,2571.7,2116.58594034801,455.11405965199,0.779457029919411,4615.3,94.5186330645725,0.827228935500888,0.798223521696539
797232183,Existing Customer,39.3,F,2.4,Unknown,Married,Less than $40K,Blue,31.3,1.1,1.9,1.4,3133.8,2176.30099862207,957.49900137793,0.869202323421852,5121,80.7575903251523,0.587759247107818,0.715021424003318
720789933,Existing Customer,46,F,4.1,Graduate,Married,Unknown,Blue,36.3,3.4,1.5,1.5,5329.7,1117.13477025266,4212.56522974734,0.900645315370838,5138.9,87.2401084274855,0.791572479961142,0.078476531369974
808281483,Existing Customer,45.2,F,1.6,Unknown,Single,Less than $40K,Blue,42.4,3.4,2.3,2.9,3011.5,1954.70537549752,1056.79462450248,0.737636955443944,4485,73.7453102963213,1.43137134388244,0.751999553082207
788813658,Existing Customer,59.8,F,0.8,Graduate,Single,Unknown,Blue,45.9,0.7,2.6,2.7,10392.6,-551.829509077684,10944.4295090777,0.983108731478386,5008.8,91.4095033637216,0.832600715820023,-0.06327518687026
721444758,Existing Customer,49,F,2.6,College,Married,Less than $40K,Blue,35.5,2.1,2.9,2.8,3216.4,2406.05040140056,810.34959859944,0.846008192850111,5112.9,72.7095829834356,0.772957590634969,0.702523266137469
718370733,Existing Customer,49.4,F,3.2,Uneducated,Married,Unknown,Blue,33.9,2.5,2.5,3.5,5836.6,533.814091578144,5302.78590842186,0.641914476628732,4619.1,93.915621654645,0.790084872576976,-0.023454982432494
713726958,Attrited Customer,42,F,3.4,Doctorate,Married,Less than $40K,Blue,21.1,5.7,1.3,3,1370.5,395.96174577656,974.53825422344,0.255151323676639,2214.4,35.8709827025673,0.164869202514406,-0.019845787371391
712715208,Attrited Customer,51.7,M,-0.4,High School,Single,$80K - $120K,Blue,45.1,-0.3,3.8,2.9,4109.6,251.555438233875,3858.04456176613,0.628620763229505,2107.4,55.8067423908232,0.602344422439588,0.038035765539584
719862258,Existing Customer,40.6,F,2.5,Uneducated,Single,Unknown,Blue,23.7,1.7,3.9,2.7,5191.7,885.935733835622,4305.76426616438,0.69890433609475,4892.3,94.790857485304,0.756886923344969,0.313947969507001
715566408,Existing Customer,43.5,F,3,Doctorate,Married,Less than $40K,Blue,34.3,0,2.8,2.8,2082.9,1355.84511984556,727.05488015444,1.00666513438311,4373.6,72.3267736522389,0.789015305671113,0.710483886437102
716673258,Existing Customer,57.2,F,0.7,Unknown,Single,Less than $40K,Blue,34.8,0.2,0.5,2.8,2148.2,1184.51216307683,963.68783692317,0.728934202847209,4013.7,87.1116147773587,0.778651185637209,0.727778697864694
708341958,Existing Customer,28.5,F,2.3,College,Divorced,Less than $40K,Blue,25.8,3.8,1.7,2.3,1674.7,2124.32536932751,-449.62536932751,0.78296886358701,4735.6,89.9989932652986,0.74498902599452,0.96282499371931
718279983,Existing Customer,46.8,F,2,College,Married,Unknown,Blue,31.4,0.3,3.5,1.9,5170.7,2855.1744031327,2315.5255968673,0.760018991998498,4491.5,70.8548745399654,0.937555762310401,0.485973497681612
780360558,Existing Customer,31.5,F,2.9,Graduate,Married,Less than $40K,Blue,24.9,1.4,1.2,2.1,1824.3,81.7907201711764,1742.50927982882,0.972529014680998,4528.5,82.2770760788371,0.872733547488804,0.091195393620125
788199858,Existing Customer,44.1,F,2.3,High School,Unknown,Unknown,Blue,35.2,2.2,2.7,1.1,2895.1,1227.47945817406,1667.62054182594,0.618132031800787,5764.8,87.0093777235469,0.737591692286006,0.294634774573018
767197983,Existing Customer,51.4,F,3.9,High School,Single,Less than $40K,Blue,42.6,-0.3,1.4,1.7,3722.7,-264.783796158845,3987.48379615884,0.945572055905544,6223.5,82.411622564477,0.686448021820738,-0.028471141489656
711874833,Existing Customer,42.1,M,4,College,Divorced,$40K - $60K,Blue,34.6,1.4,2.2,2.8,2446.9,86.6093899904868,2360.29061000951,0.866976937780346,5332.8,90.6927948896886,0.818643480498029,-0.063465155788516
720893958,Existing Customer,48.7,F,5.4,Uneducated,Single,Less than $40K,Blue,39,1.4,2.3,2.3,1917.6,1182.7692738008,734.8307261992,1.02718537133525,4015.8,52.8848794479497,1.19080440752292,0.584085750543503
780222408,Existing Customer,47.4,F,3.1,Graduate,Unknown,Less than $40K,Blue,32,-0.1,2.9,1.5,3769.2,2415.20837433717,1353.99162566283,0.601086259470035,4581.8,87.144307269248,0.615498859837294,0.640540752655197
816086508,Existing Customer,45.4,F,0.1,Unknown,Married,Less than $40K,Blue,45.8,-0.4,3.9,2.8,1754.6,105.488728494642,1649.11127150536,0.500978043150176,4819.5,78.9598477727878,0.653022662847732,-0.048047795691213
779837808,Existing Customer,54.8,F,3.1,High School,Married,$40K - $60K,Blue,37.3,1.9,4,2.8,5668.6,3062.3430705601,2606.2569294399,1.13824831531732,4885.8,87.0762181462644,0.919362704373071,0.383433095800035
794054058,Existing Customer,49.9,F,2.2,Graduate,Single,Less than $40K,Blue,43.1,0.5,1.2,0.6,2615.6,-380.90994947228,2996.50994947228,0.62962301998001,4123.4,65.9310095783229,0.429181526804508,0.013885804753259
712177908,Existing Customer,51.5,F,5.4,College,Single,Less than $40K,Blue,39.3,2.1,3.4,0.2,2749,2246.11336388096,502.88663611904,0.504794579328804,4368.5,78.2864643104336,0.930744209576254,0.801166685015229
